886.705,-1.921875,0.0448477194,11.4230769231,-0.78125,1.0068664551,1.0058157785,5.8015097559,CL - Normal,0,-1.5625,1.0008626302,690.3073770492,0,0,0,0,87,43.481590271,29.3664779663,0,0,0,50.5748496577,19.6078431373,0,0,0,0,0,70.9780456427,9.2217404471,16.0784313725,7.8559271053,2.7450980392,18.2007677335,3.5294117647,3.013671875,2.984375,0.0078693425,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6363220036,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2015102825,14.3587366458,82.4
886.756,-1.72265625,0.0447994659,12,-0.78125,1.0067601498,1.0063716343,5.8015097559,CL - Normal,0,-1.5625,1.0011393229,694.6967213115,0,0,0,0,87,43.4811823845,29.3734891891,0,0,0,50.4731348763,19.6078431373,0,0,0,0,0,70.9224934072,9.1278338207,16.0784313725,7.9214918742,2.7450980392,18.2052931377,3.5294117647,3.0152150849,2.984375,0.0053417683,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.633813059,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2092592171,14.3587366458,82.4
886.796,-1.5625,0.0447499752,11.7578125,-0.78125,1.0066733699,1.0068075997,5.8015097559,CL - Normal,0,-1.5625,1.0014648438,699,0,0,0,0,87,43.4790802002,29.4132194519,0,0,0,50.4442287525,19.6078431373,0,0,0,0,0,70.9073206823,9.0516647618,16.0784313725,7.9253790409,2.7450980392,18.2109498929,3.5294117647,3.017578125,2.984375,0.0051817264,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6318452594,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2153368128,14.3587366458,82.4
886.836,-1.5625,0.0447792187,11.4453125,-0.78125,1.0065865901,1.0072435652,5.8015097559,CL - Normal,0,-1.5625,1.0015975289,699.1777251185,0,0,0,0,87,43.479079588,29.3863617226,0,0,0,50.383373755,19.6078431373,0,0,0,0,0,70.8659405233,8.6591011509,16.0784313725,7.9454129,2.7450980392,18.216606648,3.5294117647,3.0129206731,2.984375,0.0046482536,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6298774597,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2214144085,14.3587366458,82.4
886.876,-1.5625,0.0447807748,11.1328125,-0.78125,1.0064998102,1.0079956055,5.8015097559,CL - Normal,0,-1.5625,1.0018628991,699.4146919431,0,0,0,0,87,43.4790763855,29.2319297791,0,0,0,50.3225187576,19.6078431373,0,0,0,0,0,70.8674786117,8.6428506726,16.0784313725,7.9388846735,2.7450980392,18.2222634032,3.5294117647,3.005859375,2.984375,0.0041147808,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6279096601,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2274920042,14.3587366458,82.4
886.917,-1.5625,0.0448430181,10.8125,-0.78125,1.0064086914,1.0080528259,5.8015097559,CL - Normal,0,-1.5625,1.0021349036,699.6575829384,0,0,0,0,87,43.4787662844,29.2338562012,0,0,0,50.2601423852,19.6078431373,0,0,0,0,0,70.871939068,8.5590982079,16.0784313725,7.9047370272,2.7450980392,18.2306071171,3.5294117647,3.0066894531,2.984375,0.0035679711,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6258926655,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2337215398,14.3587366458,82.4
886.957,-1.5625,0.0448446529,10.5,-0.78125,1.0063335826,1.0082435608,5.8015097559,CL - Normal,0,-1.5625,1.0024002739,699.894549763,0,0,0,0,87,43.477191925,29.2444515228,0,0,0,50.1992873878,19.6078431373,0,0,0,0,0,70.8502794027,8.4398756725,16.0784313725,7.892660384,2.7450980392,18.2258192081,3.5294117647,3.0078125,2.984375,0.0025143623,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6239248658,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2397991355,14.3587366458,82.4
887.006,-1.5625,0.0449738055,10.2632850242,-0.78125,1.0062392151,1.008477211,5.8015097559,CL - Normal,0,-1.5625,1.0028381348,700.25,0,0,0,0,87,43.4971380711,29.2295826335,0,0,0,50.1247400159,19.6078431373,0,0,0,0,0,70.7947176525,7.8778265766,16.0784313725,7.8304192225,2.7450980392,18.215155229,3.5294117647,3.021484375,2.984375,0.0013071656,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6215143113,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2472441902,14.3587366458,82.4
887.054,-1.355049435,0.0449410147,10.0314009662,-0.78125,1.0061467736,1.0087060928,5.8015097559,CL - Normal,0,-1.5625,1.0033881609,698.3412698413,0,0,0,0,87,43.5465698242,29.1920871735,0,0,0,50.0380216446,19.6078431373,0,0,0,0,0,70.7641076304,7.8783010371,16.0784313725,7.8430060782,2.7450980392,18.204708882,3.5294117647,3.0190673828,2.984375,-0.0044873786,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6191529517,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.254537305,14.3587366458,82.4
887.096,-1.1696680791,0.0448262468,9.8285024155,-0.78125,1.0060119629,1.0089111328,5.8015097559,CL - Normal,0,-1.5625,1.0041333576,696.1746031746,0,0,0,0,87,43.5172842503,29.1950384937,0,0,0,49.9485591109,19.6078431373,0,0,0,0,0,70.7302755006,7.8790969063,16.0784313725,7.8652428565,2.7450980392,18.1955683285,3.5294117647,3.00390625,2.984375,-0.0095576048,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6170867621,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2609187805,14.3587366458,82.4
887.136,-0.9931144068,0.0447556187,9.5,-0.78125,1.006023289,1.0089904785,5.8015097559,CL - Normal,0,-1.5625,1.0048430687,694.1111111111,0,0,0,0,87,43.4755744934,29.1993732452,0,0,0,49.8401196763,19.6078431373,0,0,0,0,0,70.7876443217,7.8032975161,16.0784313725,7.857655171,2.7450980392,18.1868630394,3.5294117647,3.0010850694,2.984375,-0.0143863916,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6151189624,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2669963762,14.3587366458,82.4
887.183,-0.78125,0.0445363,9.6172839506,-0.78125,1.0060676496,1.0090861003,5.8015097559,CL - Normal,0,-1.5625,1.0056769792,690.5,0,0,0,0,87,43.4739151001,29.1338911057,0,0,0,49.7127033405,19.6078431373,0,0,0,0,0,70.7981958581,7.6845451381,16.0784313725,7.8450962433,2.7450980392,18.2130583517,3.5294117647,2.986328125,2.984375,-0.0216295719,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6128067979,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2741375512,14.3587366458,82.4
887.223,-0.912580819,0.0444920199,9.8641975309,-0.78125,1.0061054033,1.0091674805,5.8015097559,CL - Normal,0,-1.5625,1.006652832,690.8695652174,0,0,0,0,87,43.4722557068,29.0684089661,0,0,0,49.6042639058,19.6078431373,0,0,0,0,0,70.8826081494,7.8809890364,16.0784313725,7.9197664661,2.7450980392,18.2353522346,3.5294117647,2.9877373418,2.984375,-0.0194873276,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6108389982,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2802151469,14.3587366458,82.4
887.263,-1.0472790948,0.0444066226,10.1111111111,-0.78125,1.006143157,1.0092488607,5.8015097559,CL - Normal,0,-1.5625,1.0065709556,691.7391304348,0,0,0,0,87,43.4722557068,29.200336824,0,0,0,49.4958244711,19.6078431373,0,0,0,0,0,70.8867619606,8.0774329346,16.0784313725,7.9982659311,2.7450980392,18.2576461174,3.5294117647,2.9921875,2.984375,-0.0163136323,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6088711986,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2862927426,14.3587366458,82.4
887.305,-1.1887122845,0.0445037929,10.3703703704,-0.78125,1.0061950684,1.0093383789,5.7951484513,CL - Normal,-0.1503814554,-1.5625,1.0064334032,692.652173913,0,0,0,0,87,43.4722557068,29.3421592712,0,0,0,49.3819630647,19.6078431373,0,0,0,0,0,70.9246654882,8.1169130375,16.0784313725,7.9730197108,2.7450980392,18.2988898007,3.5294117647,2.9932484568,2.984375,-0.0129812523,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6068050089,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2926742181,14.3587366458,82.4
887.345,-1.3234105603,0.0446807817,10.6172839506,-0.78125,1.0060639051,1.0095341035,5.7697032331,CL - Normal,-0.2970950704,-1.5625,1.0063024009,693.5217391304,0,0,0,0,87,43.469833374,29.3154067993,0,0,0,49.1677951812,19.6078431373,0,0,0,0,0,70.9365919176,8.1246197043,16.0784313725,7.971693509,2.7450980392,18.2954482455,3.5294117647,2.99609375,2.984375,-0.009807557,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6048372093,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.2987518138,14.3587366458,82.4
887.396,-1.5625,0.0448370278,11,-0.78125,1.0058161521,1.0097967864,5.7372605799,CL - Normal,-0.4841549296,-1.5625,1.006135373,694.6304347826,0,0,0,0,87,43.4695128918,29.3398256302,0,0,0,49.2178401535,19.6078431373,0,0,0,0,0,71.0293530356,8.4251797127,16.0784313725,7.919308539,2.7450980392,18.2735083308,3.5294117647,2.999258307,2.996875,-0.0056817532,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.601,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.3065007483,14.3587366458,82.4
887.436,-1.6332013575,0.0448406103,10.9334862385,-0.78125,1.0056218361,1.0100028123,5.7118153616,CL - Normal,-0.6308685446,-1.5625,1.0059814453,695.5,0,0,0,0,87,43.4678611755,29.4781990051,0,0,0,49.384656728,19.6078431373,0,0,0,0,0,70.9796515227,8.3740539049,16.0784313725,7.8961102896,2.7450980392,18.2563005546,3.5294117647,3.00390625,3.015625,-0.0041357635,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6016383929,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.312578344,14.3587366458,82.4
887.477,-1.7781391403,0.0449874935,10.8394495413,-0.78125,1.0054226622,1.0102139887,5.685734013,CL - Normal,-0.78125,-1.5625,1.0056209654,695.8942307692,0,0,0,0,87,43.4722117424,29.4475935698,0,0,0,49.5556437168,19.6078431373,0,0,0,0,0,70.8376471999,8.1066266024,16.0784313725,7.762720356,2.7450980392,18.2386625841,3.5294117647,3.007185571,3.0060763889,-0.0025104923,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6036517857,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.3188078796,14.3587366458,82.4
887.521,-1.9336821267,0.0451451242,10.7385321101,-0.78125,1.0052089146,1.010559082,5.656472012,CL - Normal,-0.78125,-1.5625,1.0051544619,696.3173076923,0,0,0,0,87,43.4927215576,29.2898578644,0,0,0,49.7391419487,19.6078431373,0,0,0,0,0,70.8574468854,8.070589578,16.0784313725,7.7725141987,2.7450980392,18.2132811142,3.5294117647,3.0114293981,2.9933449074,-0.0007662988,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6058125,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.3254932349,14.3587366458,82.4
887.563,-2.0821549774,0.0451962315,10.6422018349,-0.78125,1.0050048828,1.0095475939,5.6862233441,CL - Normal,-0.78125,-1.5625,1.0047091632,696.7211538462,0,0,0,0,87,43.4859182099,29.3211178956,0,0,0,49.9142993518,19.6078431373,0,0,0,0,0,70.9025901684,7.9391604301,16.0784313725,7.8104653393,2.7450980392,18.216327647,3.5294117647,3.0154803241,2.9811921296,0.0008986132,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.607875,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.3318747104,14.3587366458,82.4
887.605,-2.34375,0.045181046,10.5,-0.78125,1.0050891285,1.0073116726,5.7174622428,CL - Normal,-0.78125,-1.5625,1.0042638644,697.5,0,0,0,0,87,43.4651679993,29.4231243134,0,0,0,50.089456755,19.6078431373,0,0,0,0,0,71.013404662,7.8721034634,16.0784313725,7.8501941005,2.7450980392,18.2210666981,3.5294117647,3.01953125,2.96875,0.0026824474,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6099375,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.3382561859,14.3587366458,82.4
887.654,-2.2727272727,0.0450646244,10.5801104972,-0.78125,1.0051874152,1.0047030979,5.7539076246,CL - Normal,-0.78125,-1.5625,1.0037231445,697.8125,0,0,0,0,87,43.4651679993,29.3786988974,0,0,0,50.2938070587,19.6078431373,0,0,0,0,0,71.2186166871,7.695316915,16.0784313725,7.9585452675,2.7450980392,18.226595591,3.5294117647,3.009765625,2.96875,0.0024689271,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.61234375,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.3457012406,14.3587366458,82.4
887.696,-2.0972593583,0.0450712079,10.6961325967,-0.78125,1.0052716609,1.0009765625,5.8015097559,CL - Normal,-0.7368187204,-1.5625,1.0041646754,699.125,0,0,0,0,87,43.4651679993,29.3005714417,0,0,0,50.4731348763,19.6078431373,0,0,0,0,0,71.2797950905,7.8618929334,16.0784313725,7.9352679194,2.7450980392,18.2313346421,3.5294117647,3.0107177734,2.96875,0.0022739737,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.61440625,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.3520827161,14.3587366458,82.4
887.736,-1.9301470588,0.0450891629,10.8066298343,-0.78125,1.0053518949,1.0008433949,5.8015097559,CL - Normal,-0.588714455,-1.5625,1.0046062064,700.375,0,0,0,0,87,43.4646101843,29.3447264418,0,0,0,50.4731348763,19.6078431373,0,0,0,0,0,71.2770871949,8.0991375657,16.0784313725,7.8999764561,2.7450980392,18.2383303841,3.5294117647,3.015625,2.96875,0.0020883038,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6163705357,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8,199.4,201.2,45.3581603118,14.3587366458,82.4
887.776,-1.7630347594,0.0451908746,11,-0.78125,1.0054321289,1.0003995028,5.8015097559,CL - Normal,-0.4406101896,-1.5625,1.0050477373,701.625,0,0,0,0,87,43.4637908936,29.4130954742,0,0,0,50.4731348763,19.6078431373,0,0,0,0,0,71.222929282,8.0248484155,16.0784313725,7.8407046024,2.7450980392,18.2298917039,3.5294117647,3.0184814453,2.96875,0.0019026339,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6183348214,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8100887436,199.4,201.2,45.3642379075,14.3587366458,82.4
887.816,-1.5625,0.0454909243,10.9751243781,-0.78125,1.0054382631,0.9999556108,5.8015097559,CL - Normal,-0.2925059242,-1.5625,1.0057983398,703.5,0,0,0,0,87,43.4866878033,29.3349292755,0,0,0,50.4731348763,19.6078431373,0,0,0,0,0,71.1687713692,7.919042656,16.0784313725,7.7562871138,2.7450980392,18.2111390812,3.5294117647,3.033203125,2.96875,0.0017123222,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6202991071,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8437178888,199.4,201.2,45.3703155032,14.3587366458,82.4
887.856,-1.5625,0.0454587255,10.8756218905,-0.78125,1.0054443973,0.9995117188,5.8015097559,CL - Normal,0,-1.5625,1.0057080413,702.6304347826,0,0,0,0,87,43.5192985535,29.2176799774,0,0,0,50.4731348763,19.6078431373,0,0,0,0,0,71.6204178934,7.9402323855,16.0784313725,7.7880769329,2.7450980392,18.1923864585,3.5294117647,3.0328857422,2.97578125,-0.0006258246,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6222633929,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.8773470341,199.4,201.2,45.3763930989,14.3587366458,82.4
887.905,-1.5625,0.0453651957,10.7537313433,-0.78125,1.0054519117,0.9985351563,5.8015097559,CL - Normal,0,-1.5625,1.005339322,700.5,0,0,0,0,87,43.4827842712,29.3291149139,0,0,0,50.4731348763,19.6078431373,0,0,0,0,0,71.5942637427,7.9716959232,16.0784313725,7.8362433255,2.7450980392,18.1694144956,3.5294117647,3.03125,3.015625,-0.0035634962,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6246696429,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.918542737,199.4,201.2,45.3838381536,14.3587366458,82.4
887.956,-1.5625,0.0453350166,10.6268656716,-0.78125,1.0054626465,0.9984160926,5.8015097559,CL - Normal,0,-1.5625,1.004955553,698.2826086957,0,0,0,0,87,43.484672451,29.3382704771,0,0,0,50.4731348763,19.6078431373,0,0,0,0,0,71.4138001032,7.9208707772,16.0784313725,7.8151682321,2.7450980392,18.1417543771,3.5294117647,3.0280671296,3.015625,-0.0066210728,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6271741071,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.9614198972,199.4,201.2,45.3915870881,14.3587366458,82.4
887.996,-1.5625,0.0453040637,10.5,-0.78125,1.0056659992,0.9980192137,5.8015097559,CL - Normal,0,-1.5625,1.0046545577,696.5434782609,0,0,0,0,87,43.4944038391,29.3893890381,0,0,0,50.4731348763,19.6078431373,0,0,0,0,0,71.4186734919,7.8897446397,16.0784313725,7.8309255959,2.7450980392,18.1497594488,3.5294117647,3.0234375,3.015625,-0.0106978416,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6291383929,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,96.9950490425,199.4,201.2,45.3976646839,14.3587366458,82.4
888.036,-1.5625,0.0452420178,10.5693779904,-0.78125,1.0060533377,0.9976223349,5.8015097559,CL - Normal,0,-1.5625,1.0041503906,694.5,0,0,0,0,87,43.4888538733,29.3894464911,0,0,0,50.6317275495,19.6078431373,0,0,0,0,0,71.4319645519,7.7293253153,16.0784313725,7.9202173241,2.7450980392,18.1597657883,3.5294117647,3.0218552215,3.015625,-0.0100432853,12.5490196078,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6311026786,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,97.0286781878,199.4,201.2,45.4037422796,14.3587366458,82.4
888.077,-1.733790107,0.0451784208,10.6674641148,-0.78125,1.0064503596,0.9972155341,5.8015097559,CL - Normal,0,-1.5625,1.0041048968,696.285,0,0,0,0,87,43.4593963623,29.3897514343,0,0,0,50.7984531803,19.6078431373,0,0,0,0,0,71.4492749719,7.7980968154,16.0784313725,7.917643588,2.7450980392,18.1700222863,3.5294117647,3.01953125,3.015625,-0.0078068843,12.5751633987,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6331160714,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,97.0631480617,199.4,201.2,45.4099718151,14.3587366458,82.4
888.118,-1.9050802139,0.0452295728,10.7655502392,-0.78125,1.0068473816,0.9965209961,5.8015097559,CL - Normal,-0.1201923077,-1.5625,1.003971665,698.4375,0,0,0,0,87,43.4590822856,29.3559717589,0,0,0,50.9651788112,19.6078431373,0,0,0,0,0,71.4962603978,8.1370420658,16.0784313725,7.9039829888,2.7450980392,18.1802787843,3.5294117647,3.0186767578,3.0322265625,-0.0055704833,12.6287581699,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6351294643,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,97.0976179355,199.4,201.2,45.4162013507,14.3587366458,82.4
888.163,-2.0930815508,0.0452578973,10.8732057416,-0.78125,1.0074768066,0.9969569615,5.8015097559,CL - Normal,-0.279270362,-1.5625,1.0038254349,700.8,0,0,0,0,87,43.4575119019,29.1844749451,0,0,0,51.1481703572,19.6078431373,0,0,0,0,0,71.4144893947,8.123295681,16.0784313725,7.8813427714,2.7450980392,18.1952882937,3.5294117647,3.017578125,3.0546875,-0.0031158969,12.6875816993,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6373392857,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,97.135450724,199.4,201.2,45.4230386459,14.3587366458,82.4
888.205,-2.34375,0.0455532819,11,-0.78125,1.0072343614,0.9981013707,5.8015097559,CL - Normal,-0.4277432127,-1.5625,1.0036889535,705,0,0,0,0,87,43.479224968,29.2042303447,0,0,0,51.3189624668,19.6078431373,0,0,0,0,0,71.2678655269,8.0747790288,16.0784313725,7.8001043445,2.7450980392,18.1800028675,3.5294117647,3.0390625,3.0234375,0.0009205341,12.7424836601,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6394017857,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,97.1707613265,199.4,201.2,45.4294201214,14.3587366458,82.4
888.255,-2.34375,0.0455947907,10.8227272727,-0.78125,1.0066833496,0.9994637626,5.8015097559,CL - Normal,-0.6044966063,-1.5625,1.0034484863,704.8778280543,0,0,0,0,87,43.5364685059,29.2587928772,0,0,0,51.5222864069,19.6078431373,0,0,0,0,0,71.3220418073,7.9028640972,16.0784313725,7.768982109,2.7450980392,18.1516965228,3.5294117647,3.0390625,3.0234375,0.000808664,12.8078431373,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6418571429,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,97.2127977581,199.4,201.2,45.437017116,14.3587366458,82.4
888.296,-2.34375,0.0457302406,10.6363636364,-0.78125,1.0062315199,1.0005809239,5.8015097559,CL - Normal,-0.78125,-1.5625,1.0033573802,704.4604072398,0,0,0,0,87,43.5439932823,29.2206166744,0,0,0,51.7784745713,19.6078431373,0,0,0,0,0,71.3775724946,7.6396193583,16.0784313725,7.7187849551,2.7450980392,18.1284853202,3.5294117647,3.0390625,3.0234375,0.0005538487,12.8614379085,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6438705357,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,97.2472676319,199.4,201.2,45.4432466516,14.3587366458,82.4
888.336,-2.34375,0.0456697088,10.4545454545,-0.78125,1.0054931641,1.0018615723,5.8015097559,CL - Normal,-0.78125,-1.5625,1.0031430128,704.0531674208,0,0,0,0,87,43.5547103882,29.1662445068,0,0,0,51.9012337903,19.6078431373,0,0,0,0,0,71.2051452838,7.4850148357,16.0784313725,7.7128451037,2.7450980392,18.1058402444,3.5294117647,3.0372488839,3.0234375,0.0003052483,12.9411764706,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6458348214,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,97.2808967772,199.4,201.2,45.4493242473,14.3587366458,82.4
888.383,-2.34375,0.0454817414,10.2409090909,-0.78125,1.0053452712,1.0019122238,5.8015097559,CL - Normal,-0.78125,-1.5625,1.0028911311,703.5746606335,0,0,0,0,87,43.5409736633,29.1567539168,0,0,0,52.221771751,19.6078431373,0,0,0,0,0,71.1737313916,7.2579394431,16.0784313725,7.7036479145,2.7450980392,18.0781000266,3.5294117647,3.02734375,3.0234375,0.000013143,12.9118773946,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6481428571,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,97.3204110229,199.4,201.2,45.4564654223,14.3587366458,82.4
888.423,-2.34375,0.0454023044,10,-0.78125,1.0050494854,1.0019628754,5.8015097559,CL - Normal,-0.78125,-1.5625,1.0026767638,703.1674208145,0,0,0,0,87,43.5272369385,29.147026062,0,0,0,52.4945700153,19.6078431373,0,0,0,0,0,70.9224202543,7.3627528981,16.0784313725,7.7220893246,2.7450980392,18.0826464739,3.5294117647,3.0248766447,3.0234375,-0.0003659725,12.8668018932,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6501071429,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,97.3540401681,199.4,201.2,45.462543018,14.3587366458,82.4
888.463,-2.34375,0.0452491045,10,-0.78125,1.0047536997,1.002013527,5.8015097559,CL - Normal,-0.78125,-1.5625,1.0023498535,702.75,0,0,0,0,87,43.5023632515,29.184719202,0,0,0,52.7673682797,19.6078431373,0,0,0,0,0,70.9100071724,7.4675663531,16.0784313725,7.741476448,2.7450980392,18.087432208,3.5294117647,3.015625,3.0234375,-0.0005757999,12.8217263917,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.6520714286,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,97.3876693134,199.4,201.2,45.4686206137,14.3587366458,82.4
888.505,-2.34375,0.0453075897,10,-0.78125,1.0044431246,1.0020667112,5.8015097559,CL - Normal,-0.78125,-1.5625,1.0022303263,702.2676470588,0,0,0,0,87,43.4762458801,29.2262783051,0,0,0,53.0538064573,19.6078431373,0,0,0,0,0,70.7967378003,7.2194968465,16.0784313725,7.746616852,2.7450980392,18.0924572288,3.5294117647,3.0166992188,3.0234375,-0.001039629,12.7743971152,0,40,In Gear Limit Overspeed,96.8,No Limit Active,113,14.656,No Limit Active,Baja,Idle Control,Torque Control,Alt Full Load,No Limit Active,Idle Speed Limit,97.4229799159,199.4,201.2,45.4750020892,14.3587366458,82.4
